date,sample_time_continuous_caster,steel_type,doc_requirement,"workpiece_weight, tonn",workpiece_slice_geometry_150x150,cast_in_row,alloy_type_open,"alloy_speed, meter/minute","steel_weight_theoretical, tonn","steel_weight, tonn",grab1_num,"steel_temperature_grab1, Celsius deg.","metal_residue_grab1, tonn",grab2_num,"resistance, tonn","swing_frequency, amount/minute","crystallizer_movement, mm","water_consumption, liter/minute","water_temperature_delta, Celsius deg.","water_consumption_secondary_cooling_zone_num1, liter/minute","water_consumption_secondary_cooling_zone_num2, liter/minute","water_consumption_secondary_cooling_zone_num3, liter/minute","Ce, %","C, %","Si, %","Mn,%","S, %","P, %","Cr, %","Ni, %","Cu, %","As, %","Mo, %","Nb, %","Ti, %","V, %","Al, %","Ca, %","N, %","Pb, %","Mg, %","Zn, %",sleeve,"quantity, tonn",num_crystallizer,num_stream,RUL
2020-06-07,2020-06-07 04:14:45,Arm500,DOC 34028-2016,165.888,0,32,1,2,166.653,166.253,10.0,1571.0,0.4,6.0,4399.0,200,7,2155,9,320,350,110.0,0.29,0.1928,0.1354,0.5075,0.0087,0.0238,0.0402,0.0184,0.0363,0.0012,0.0024,0.0002,0.0007,0.0021,0.0023,0.0005,0.0059,0.0023,0.0001,0.0016,30014144,0.01,11,3,6545.0
2020-06-07,2020-06-07 04:14:45,Arm500,DOC 34028-2016,165.888,0,32,1,2,166.653,166.253,10.0,1571.0,0.4,6.0,884.0,200,7,2155,9,320,350,110.0,0.29,0.1928,0.1354,0.5075,0.0087,0.0238,0.0402,0.0184,0.0363,0.0012,0.0024,0.0002,0.0007,0.0021,0.0023,0.0005,0.0059,0.0023,0.0001,0.0016,30014143,0.01,11,6,8472251.0
2020-06-07,2020-06-07 04:59:42,Arm500,DOC 34028-2016,168.96,0,33,1,2,169.731,169.331,7.0,1569.0,0.4,6.0,908.0,200,7,2155,9,320,350,110.0,0.281,0.1854,0.1439,0.5002,0.0073,0.0154,0.0395,0.0166,0.0366,0.0011,0.0022,0.0002,0.0007,0.0015,0.0027,0.0005,0.0053,0.0022,0.0001,0.0017,30014140,0.01,14,4,8404.0
2020-06-07,2020-06-07 04:59:42,Arm500,DOC 34028-2016,168.96,0,33,1,2,169.731,169.331,7.0,1569.0,0.4,6.0,908.0,200,7,2155,9,320,350,110.0,0.281,0.1854,0.1439,0.5002,0.0073,0.0154,0.0395,0.0166,0.0366,0.0011,0.0022,0.0002,0.0007,0.0015,0.0027,0.0005,0.0053,0.0022,0.0001,0.0017,30013873,0.01,12,5,11300.0
2020-06-07,2020-06-07 04:59:42,Arm500,DOC 34028-2016,168.96,0,33,1,2,169.731,169.331,7.0,1569.0,0.4,6.0,4427.0,200,7,2155,9,320,350,110.0,0.281,0.1854,0.1439,0.5002,0.0073,0.0154,0.0395,0.0166,0.0366,0.0011,0.0022,0.0002,0.0007,0.0015,0.0027,0.0005,0.0053,0.0022,0.0001,0.0017,30014144,0.01,11,3,6517.0
2020-06-07,2020-06-07 04:59:42,Arm500,DOC 34028-2016,168.96,0,33,1,2,169.731,169.331,7.0,1569.0,0.4,6.0,3167.0,200,7,2155,9,320,350,110.0,0.281,0.1854,0.1439,0.5002,0.0073,0.0154,0.0395,0.0166,0.0366,0.0011,0.0022,0.0002,0.0007,0.0015,0.0027,0.0005,0.0053,0.0022,0.0001,0.0017,30013874,0.01,7,2,6152.0
2020-06-07,2020-06-07 04:59:42,Arm500,DOC 34028-2016,168.96,0,33,1,2,169.731,169.331,7.0,1569.0,0.4,6.0,4427.0,200,7,2155,9,320,350,110.0,0.281,0.1854,0.1439,0.5002,0.0073,0.0154,0.0395,0.0166,0.0366,0.0011,0.0022,0.0002,0.0007,0.0015,0.0027,0.0005,0.0053,0.0022,0.0001,0.0017,30014138,0.01,17,3,1917.0
2020-06-07,2020-06-07 04:59:42,Arm500,DOC 34028-2016,168.96,0,33,1,2,169.731,169.331,7.0,1569.0,0.4,6.0,911.0,200,7,2155,9,320,350,110.0,0.281,0.1854,0.1439,0.5002,0.0073,0.0154,0.0395,0.0166,0.0366,0.0011,0.0022,0.0002,0.0007,0.0015,0.0027,0.0005,0.0053,0.0022,0.0001,0.0017,30014143,0.01,11,6,8472224.0
2020-06-07,2020-06-07 04:59:42,Arm500,DOC 34028-2016,168.96,0,33,1,2,169.731,169.331,7.0,1569.0,0.4,6.0,3190.0,200,7,2155,9,320,350,110.0,0.281,0.1854,0.1439,0.5002,0.0073,0.0154,0.0395,0.0166,0.0366,0.0011,0.0022,0.0002,0.0007,0.0015,0.0027,0.0005,0.0053,0.0022,0.0001,0.0017,30013876,0.01,18,1,8469945.0
2020-06-07,2020-06-07 05:45:38,Arm500,DOC 34028-2016,162.816,0,34,1,2,163.575,163.175,12.0,1573.0,0.4,6.0,3218.0,200,7,2155,9,320,350,110.0,0.293,0.1943,0.1346,0.5126,0.0058,0.0208,0.0438,0.017,0.0393,0.0013,0.0023,0.0003,0.0008,0.0023,0.0023,0.0004,0.0045,0.0024,0.0001,0.0032,30013876,0.01,18,1,8469917.0
2020-06-07,2020-06-07 05:45:38,Arm500,DOC 34028-2016,162.816,0,34,1,2,163.575,163.175,12.0,1573.0,0.4,6.0,939.0,200,7,2155,9,320,350,110.0,0.293,0.1943,0.1346,0.5126,0.0058,0.0208,0.0438,0.017,0.0393,0.0013,0.0023,0.0003,0.0008,0.0023,0.0023,0.0004,0.0045,0.0024,0.0001,0.0032,30014143,0.01,11,6,8472196.0
2020-06-07,2020-06-07 05:45:38,Arm500,DOC 34028-2016,162.816,0,34,1,2,163.575,163.175,12.0,1573.0,0.4,6.0,936.0,200,7,2155,9,320,350,110.0,0.293,0.1943,0.1346,0.5126,0.0058,0.0208,0.0438,0.017,0.0393,0.0013,0.0023,0.0003,0.0008,0.0023,0.0023,0.0004,0.0045,0.0024,0.0001,0.0032,30013873,0.01,12,5,11272.0
2020-06-07,2020-06-07 05:45:38,Arm500,DOC 34028-2016,162.816,0,34,1,2,163.575,163.175,12.0,1573.0,0.4,6.0,3197.0,200,7,2155,9,320,350,110.0,0.293,0.1943,0.1346,0.5126,0.0058,0.0208,0.0438,0.017,0.0393,0.0013,0.0023,0.0003,0.0008,0.0023,0.0023,0.0004,0.0045,0.0024,0.0001,0.0032,30013874,0.01,7,2,6122.0
2020-06-07,2020-06-07 05:45:38,Arm500,DOC 34028-2016,162.816,0,34,1,2,163.575,163.175,12.0,1573.0,0.4,6.0,4451.0,200,7,2155,9,320,350,110.0,0.293,0.1943,0.1346,0.5126,0.0058,0.0208,0.0438,0.017,0.0393,0.0013,0.0023,0.0003,0.0008,0.0023,0.0023,0.0004,0.0045,0.0024,0.0001,0.0032,30014144,0.01,11,3,6493.0
2020-06-07,2020-06-07 05:45:38,Arm500,DOC 34028-2016,162.816,0,34,1,2,163.575,163.175,12.0,1573.0,0.4,6.0,4451.0,200,7,2155,9,320,350,110.0,0.293,0.1943,0.1346,0.5126,0.0058,0.0208,0.0438,0.017,0.0393,0.0013,0.0023,0.0003,0.0008,0.0023,0.0023,0.0004,0.0045,0.0024,0.0001,0.0032,30014138,0.01,17,3,1893.0
2020-06-07,2020-06-07 05:45:38,Arm500,DOC 34028-2016,162.816,0,34,1,2,163.575,163.175,12.0,1573.0,0.4,6.0,933.0,200,7,2155,9,320,350,110.0,0.293,0.1943,0.1346,0.5126,0.0058,0.0208,0.0438,0.017,0.0393,0.0013,0.0023,0.0003,0.0008,0.0023,0.0023,0.0004,0.0045,0.0024,0.0001,0.0032,30014140,0.01,14,4,8379.0
2020-06-07,2020-06-07 06:25:24,Arm500,DOC 34028-2016,165.888,0,35,1,2,166.653,166.253,1.0,1572.0,0.4,6.0,960.0,200,7,2155,9,300,350,110.0,0.278,0.1823,0.135,0.5051,0.0108,0.0146,0.0367,0.0164,0.0357,0.0013,0.0029,0.0002,0.0007,0.0015,0.0025,0.0007,0.0051,0.0022,0.0001,0.0013,30014140,0.01,14,4,8352.0
2020-06-07,2020-06-07 06:25:24,Arm500,DOC 34028-2016,165.888,0,35,1,2,166.653,166.253,1.0,1572.0,0.4,6.0,4479.0,200,7,2155,9,300,350,110.0,0.278,0.1823,0.135,0.5051,0.0108,0.0146,0.0367,0.0164,0.0357,0.0013,0.0029,0.0002,0.0007,0.0015,0.0025,0.0007,0.0051,0.0022,0.0001,0.0013,30014144,0.01,11,3,6465.0
2020-06-07,2020-06-07 06:25:24,Arm500,DOC 34028-2016,165.888,0,35,1,2,166.653,166.253,1.0,1572.0,0.4,6.0,966.0,200,7,2155,9,300,350,110.0,0.278,0.1823,0.135,0.5051,0.0108,0.0146,0.0367,0.0164,0.0357,0.0013,0.0029,0.0002,0.0007,0.0015,0.0025,0.0007,0.0051,0.0022,0.0001,0.0013,30014143,0.01,11,6,8472169.0
2020-06-07,2020-06-07 06:25:24,Arm500,DOC 34028-2016,165.888,0,35,1,2,166.653,166.253,1.0,1572.0,0.4,6.0,3245.0,200,7,2155,9,300,350,110.0,0.278,0.1823,0.135,0.5051,0.0108,0.0146,0.0367,0.0164,0.0357,0.0013,0.0029,0.0002,0.0007,0.0015,0.0025,0.0007,0.0051,0.0022,0.0001,0.0013,30013876,0.01,18,1,8469890.0
2020-06-07,2020-06-07 06:25:24,Arm500,DOC 34028-2016,165.888,0,35,1,2,166.653,166.253,1.0,1572.0,0.4,6.0,3225.0,200,7,2155,9,300,350,110.0,0.278,0.1823,0.135,0.5051,0.0108,0.0146,0.0367,0.0164,0.0357,0.0013,0.0029,0.0002,0.0007,0.0015,0.0025,0.0007,0.0051,0.0022,0.0001,0.0013,30013874,0.01,7,2,6094.0
2020-06-07,2020-06-07 06:25:24,Arm500,DOC 34028-2016,165.888,0,35,1,2,166.653,166.253,1.0,1572.0,0.4,6.0,4479.0,200,7,2155,9,300,350,110.0,0.278,0.1823,0.135,0.5051,0.0108,0.0146,0.0367,0.0164,0.0357,0.0013,0.0029,0.0002,0.0007,0.0015,0.0025,0.0007,0.0051,0.0022,0.0001,0.0013,30014138,0.01,17,3,1865.0
2020-06-07,2020-06-07 06:25:24,Arm500,DOC 34028-2016,165.888,0,35,1,2,166.653,166.253,1.0,1572.0,0.4,6.0,963.0,200,7,2155,9,300,350,110.0,0.278,0.1823,0.135,0.5051,0.0108,0.0146,0.0367,0.0164,0.0357,0.0013,0.0029,0.0002,0.0007,0.0015,0.0025,0.0007,0.0051,0.0022,0.0001,0.0013,30013873,0.01,12,5,11245.0
2020-06-07,2020-06-07 19:54:18,Arm500,DOC 34028-2016,162.714,0,12,1,2,163.472,163.072,12.0,1560.0,0.4,2.0,1420.0,200,13,2155,9,320,360,120.0,0.438,0.2038,0.2067,1.3114,0.008,0.0172,0.0493,0.021,0.0363,0.0015,0.0031,0.0006,0.0012,0.0045,0.0035,0.0009,0.0062,0.0031,0.0002,0.0018,30014140,0.01,14,4,7892.0
2020-06-07,2020-06-07 19:54:18,Arm500,DOC 34028-2016,162.714,0,12,1,2,163.472,163.072,12.0,1560.0,0.4,2.0,1429.0,200,13,2155,9,320,360,120.0,0.438,0.2038,0.2067,1.3114,0.008,0.0172,0.0493,0.021,0.0363,0.0015,0.0031,0.0006,0.0012,0.0045,0.0035,0.0009,0.0062,0.0031,0.0002,0.0018,30013873,0.01,12,5,10779.0
2020-06-07,2020-06-07 19:54:18,Arm500,DOC 34028-2016,162.714,0,12,1,2,163.472,163.072,12.0,1560.0,0.4,2.0,1429.0,200,13,2155,9,320,360,120.0,0.438,0.2038,0.2067,1.3114,0.008,0.0172,0.0493,0.021,0.0363,0.0015,0.0031,0.0006,0.0012,0.0045,0.0035,0.0009,0.0062,0.0031,0.0002,0.0018,30014143,0.01,11,6,8471706.0
2020-06-07,2020-06-07 19:54:18,Arm500,DOC 34028-2016,162.714,0,12,1,2,163.472,163.072,12.0,1560.0,0.4,2.0,2460.0,200,13,2155,9,320,360,120.0,0.438,0.2038,0.2067,1.3114,0.008,0.0172,0.0493,0.021,0.0363,0.0015,0.0031,0.0006,0.0012,0.0045,0.0035,0.0009,0.0062,0.0031,0.0002,0.0018,30013876,0.01,18,1,8470675.0
2020-06-07,2020-06-07 19:54:18,Arm500,DOC 34028-2016,162.714,0,12,1,2,163.472,163.072,12.0,1560.0,0.4,2.0,328.0,200,13,2155,9,320,360,120.0,0.438,0.2038,0.2067,1.3114,0.008,0.0172,0.0493,0.021,0.0363,0.0015,0.0031,0.0006,0.0012,0.0045,0.0035,0.0009,0.0062,0.0031,0.0002,0.0018,30014138,0.01,17,3,6016.0
2020-06-07,2020-06-07 19:54:18,Arm500,DOC 34028-2016,162.714,0,12,1,2,163.472,163.072,12.0,1560.0,0.4,2.0,328.0,200,13,2155,9,320,360,120.0,0.438,0.2038,0.2067,1.3114,0.008,0.0172,0.0493,0.021,0.0363,0.0015,0.0031,0.0006,0.0012,0.0045,0.0035,0.0009,0.0062,0.0031,0.0002,0.0018,30014144,0.01,11,3,10616.0
2020-06-07,2020-06-07 19:54:18,Arm500,DOC 34028-2016,162.714,0,12,1,2,163.472,163.072,12.0,1560.0,0.4,2.0,319.0,200,13,2155,9,320,360,120.0,0.438,0.2038,0.2067,1.3114,0.008,0.0172,0.0493,0.021,0.0363,0.0015,0.0031,0.0006,0.0012,0.0045,0.0035,0.0009,0.0062,0.0031,0.0002,0.0018,30013874,0.01,7,2,9000.0
2020-06-07,2020-06-07 20:26:46,Arm500,DOC 34028-2016,165.531,0,13,1,2,166.295,165.895,10.0,1558.0,0.4,2.0,1448.0,200,13,2155,9,320,350,110.0,0.447,0.2089,0.2036,1.3387,0.0086,0.0165,0.0455,0.0193,0.0391,0.0013,0.0027,0.0006,0.0013,0.0049,0.0036,0.0011,0.0067,0.0032,0.0001,0.0029,30014140,0.03,14,4,7864.0
2020-06-07,2020-06-07 20:26:46,Arm500,DOC 34028-2016,165.531,0,13,1,2,166.295,165.895,10.0,1558.0,0.4,2.0,356.0,200,13,2155,9,320,350,110.0,0.447,0.2089,0.2036,1.3387,0.0086,0.0165,0.0455,0.0193,0.0391,0.0013,0.0027,0.0006,0.0013,0.0049,0.0036,0.0011,0.0067,0.0032,0.0001,0.0029,30014138,0.03,17,3,5988.0
2020-06-07,2020-06-07 20:26:46,Arm500,DOC 34028-2016,165.531,0,13,1,2,166.295,165.895,10.0,1558.0,0.4,2.0,356.0,200,13,2155,9,320,350,110.0,0.447,0.2089,0.2036,1.3387,0.0086,0.0165,0.0455,0.0193,0.0391,0.0013,0.0027,0.0006,0.0013,0.0049,0.0036,0.0011,0.0067,0.0032,0.0001,0.0029,30014144,0.03,11,3,10588.0
2020-06-07,2020-06-07 20:26:46,Arm500,DOC 34028-2016,165.531,0,13,1,2,166.295,165.895,10.0,1558.0,0.4,2.0,347.0,200,13,2155,9,320,350,110.0,0.447,0.2089,0.2036,1.3387,0.0086,0.0165,0.0455,0.0193,0.0391,0.0013,0.0027,0.0006,0.0013,0.0049,0.0036,0.0011,0.0067,0.0032,0.0001,0.0029,30013874,0.03,7,2,8972.0
2020-06-07,2020-06-07 20:26:46,Arm500,DOC 34028-2016,165.531,0,13,1,2,166.295,165.895,10.0,1558.0,0.4,2.0,1457.0,200,13,2155,9,320,350,110.0,0.447,0.2089,0.2036,1.3387,0.0086,0.0165,0.0455,0.0193,0.0391,0.0013,0.0027,0.0006,0.0013,0.0049,0.0036,0.0011,0.0067,0.0032,0.0001,0.0029,30013873,0.03,12,5,10751.0
2020-06-07,2020-06-07 20:26:46,Arm500,DOC 34028-2016,165.531,0,13,1,2,166.295,165.895,10.0,1558.0,0.4,2.0,1457.0,200,13,2155,9,320,350,110.0,0.447,0.2089,0.2036,1.3387,0.0086,0.0165,0.0455,0.0193,0.0391,0.0013,0.0027,0.0006,0.0013,0.0049,0.0036,0.0011,0.0067,0.0032,0.0001,0.0029,30014143,0.03,11,6,8471678.0
2020-06-07,2020-06-07 20:26:46,Arm500,DOC 34028-2016,165.531,0,13,1,2,166.295,165.895,10.0,1558.0,0.4,2.0,2488.0,200,13,2155,9,320,350,110.0,0.447,0.2089,0.2036,1.3387,0.0086,0.0165,0.0455,0.0193,0.0391,0.0013,0.0027,0.0006,0.0013,0.0049,0.0036,0.0011,0.0067,0.0032,0.0001,0.0029,30013876,0.03,18,1,8470647.0
2020-06-07,2020-06-07 21:07:45,Arm500,DOC 34028-2016,165.888,0,14,1,2,166.653,166.253,1.0,1559.0,0.4,2.0,2515.0,200,13,2155,9,320,350,110.0,0.432,0.1962,0.2118,1.3338,0.0045,0.0152,0.0416,0.0197,0.0417,0.0015,0.0027,0.0005,0.0012,0.0043,0.0033,0.0008,0.0063,0.0031,0.0001,0.002,30013876,0.02,18,1,8470620.0
2020-06-07,2020-06-07 21:07:45,Arm500,DOC 34028-2016,165.888,0,14,1,2,166.653,166.253,1.0,1559.0,0.4,2.0,374.0,200,13,2155,9,320,350,110.0,0.432,0.1962,0.2118,1.3338,0.0045,0.0152,0.0416,0.0197,0.0417,0.0015,0.0027,0.0005,0.0012,0.0043,0.0033,0.0008,0.0063,0.0031,0.0001,0.002,30013874,0.02,7,2,8945.0
2020-06-07,2020-06-07 21:07:45,Arm500,DOC 34028-2016,165.888,0,14,1,2,166.653,166.253,1.0,1559.0,0.4,2.0,1484.0,200,13,2155,9,320,350,110.0,0.432,0.1962,0.2118,1.3338,0.0045,0.0152,0.0416,0.0197,0.0417,0.0015,0.0027,0.0005,0.0012,0.0043,0.0033,0.0008,0.0063,0.0031,0.0001,0.002,30014143,0.02,11,6,8471651.0
2020-06-07,2020-06-07 21:07:45,Arm500,DOC 34028-2016,165.888,0,14,1,2,166.653,166.253,1.0,1559.0,0.4,2.0,383.0,200,13,2155,9,320,350,110.0,0.432,0.1962,0.2118,1.3338,0.0045,0.0152,0.0416,0.0197,0.0417,0.0015,0.0027,0.0005,0.0012,0.0043,0.0033,0.0008,0.0063,0.0031,0.0001,0.002,30014144,0.02,11,3,10561.0
2020-06-07,2020-06-07 21:07:45,Arm500,DOC 34028-2016,165.888,0,14,1,2,166.653,166.253,1.0,1559.0,0.4,2.0,383.0,200,13,2155,9,320,350,110.0,0.432,0.1962,0.2118,1.3338,0.0045,0.0152,0.0416,0.0197,0.0417,0.0015,0.0027,0.0005,0.0012,0.0043,0.0033,0.0008,0.0063,0.0031,0.0001,0.002,30014138,0.02,17,3,5961.0
2020-06-07,2020-06-07 21:07:45,Arm500,DOC 34028-2016,165.888,0,14,1,2,166.653,166.253,1.0,1559.0,0.4,2.0,1475.0,200,13,2155,9,320,350,110.0,0.432,0.1962,0.2118,1.3338,0.0045,0.0152,0.0416,0.0197,0.0417,0.0015,0.0027,0.0005,0.0012,0.0043,0.0033,0.0008,0.0063,0.0031,0.0001,0.002,30014140,0.02,14,4,7837.0
2020-06-07,2020-06-07 21:07:45,Arm500,DOC 34028-2016,165.888,0,14,1,2,166.653,166.253,1.0,1559.0,0.4,2.0,1485.0,200,13,2155,9,320,350,110.0,0.432,0.1962,0.2118,1.3338,0.0045,0.0152,0.0416,0.0197,0.0417,0.0015,0.0027,0.0005,0.0012,0.0043,0.0033,0.0008,0.0063,0.0031,0.0001,0.002,30013873,0.02,12,5,10723.0
2020-06-07,2020-06-07 21:51:45,Arm500,DOC 34028-2016,159.744,0,15,1,2,160.496,160.096,11.0,1567.0,0.4,2.0,411.0,200,13,2155,9,320,350,110.0,0.33,0.1878,0.2006,0.7661,0.004,0.0153,0.0443,0.0211,0.041,0.0015,0.003,0.0004,0.0009,0.0027,0.003,0.0008,0.0066,0.0026,0.0001,0.0022,30014138,0.01,17,3,5933.0
2020-06-07,2020-06-07 21:51:45,Arm500,DOC 34028-2016,159.744,0,15,1,2,160.496,160.096,11.0,1567.0,0.4,2.0,1512.0,200,13,2155,9,320,350,110.0,0.33,0.1878,0.2006,0.7661,0.004,0.0153,0.0443,0.0211,0.041,0.0015,0.003,0.0004,0.0009,0.0027,0.003,0.0008,0.0066,0.0026,0.0001,0.0022,30014143,0.01,11,6,8471623.0
2020-06-07,2020-06-07 21:51:45,Arm500,DOC 34028-2016,159.744,0,15,1,2,160.496,160.096,11.0,1567.0,0.4,2.0,411.0,200,13,2155,9,320,350,110.0,0.33,0.1878,0.2006,0.7661,0.004,0.0153,0.0443,0.0211,0.041,0.0015,0.003,0.0004,0.0009,0.0027,0.003,0.0008,0.0066,0.0026,0.0001,0.0022,30014144,0.01,11,3,10533.0
2020-06-07,2020-06-07 21:51:45,Arm500,DOC 34028-2016,159.744,0,15,1,2,160.496,160.096,11.0,1567.0,0.4,2.0,399.0,200,13,2155,9,320,350,110.0,0.33,0.1878,0.2006,0.7661,0.004,0.0153,0.0443,0.0211,0.041,0.0015,0.003,0.0004,0.0009,0.0027,0.003,0.0008,0.0066,0.0026,0.0001,0.0022,30013874,0.01,7,2,8920.0
2020-06-07,2020-06-07 21:51:45,Arm500,DOC 34028-2016,159.744,0,15,1,2,160.496,160.096,11.0,1567.0,0.4,2.0,2540.0,200,13,2155,9,320,350,110.0,0.33,0.1878,0.2006,0.7661,0.004,0.0153,0.0443,0.0211,0.041,0.0015,0.003,0.0004,0.0009,0.0027,0.003,0.0008,0.0066,0.0026,0.0001,0.0022,30013876,0.01,18,1,8470595.0
2020-06-07,2020-06-07 21:51:45,Arm500,DOC 34028-2016,159.744,0,15,1,2,160.496,160.096,11.0,1567.0,0.4,2.0,1512.0,200,13,2155,9,320,350,110.0,0.33,0.1878,0.2006,0.7661,0.004,0.0153,0.0443,0.0211,0.041,0.0015,0.003,0.0004,0.0009,0.0027,0.003,0.0008,0.0066,0.0026,0.0001,0.0022,30013873,0.01,12,5,10696.0
2020-06-07,2020-06-07 21:51:45,Arm500,DOC 34028-2016,159.744,0,15,1,2,160.496,160.096,11.0,1567.0,0.4,2.0,1503.0,200,13,2155,9,320,350,110.0,0.33,0.1878,0.2006,0.7661,0.004,0.0153,0.0443,0.0211,0.041,0.0015,0.003,0.0004,0.0009,0.0027,0.003,0.0008,0.0066,0.0026,0.0001,0.0022,30014140,0.01,14,4,7809.0
2020-06-07,2020-06-07 22:31:39,Arm500,DOC 34028-2016,162.816,0,16,1,2,164.475,164.075,7.0,1565.0,0.4,2.0,1543.0,200,13,2155,9,320,350,110.0,0.332,0.1962,0.1898,0.7297,0.0066,0.0148,0.0424,0.0216,0.0407,0.0014,0.0031,0.0004,0.0009,0.0024,0.0033,0.0008,0.0051,0.0025,0.0001,0.0021,30013873,0.01,12,5,10665.0
2020-06-07,2020-06-07 22:31:39,Arm500,DOC 34028-2016,162.816,0,16,1,2,164.475,164.075,7.0,1565.0,0.4,2.0,442.0,200,13,2155,9,320,350,110.0,0.332,0.1962,0.1898,0.7297,0.0066,0.0148,0.0424,0.0216,0.0407,0.0014,0.0031,0.0004,0.0009,0.0024,0.0033,0.0008,0.0051,0.0025,0.0001,0.0021,30014138,0.01,17,3,5902.0
2020-06-07,2020-06-07 22:31:39,Arm500,DOC 34028-2016,162.816,0,16,1,2,164.475,164.075,7.0,1565.0,0.4,2.0,414.0,200,13,2155,9,320,350,110.0,0.332,0.1962,0.1898,0.7297,0.0066,0.0148,0.0424,0.0216,0.0407,0.0014,0.0031,0.0004,0.0009,0.0024,0.0033,0.0008,0.0051,0.0025,0.0001,0.0021,30013874,0.01,7,2,8905.0
2020-06-07,2020-06-07 22:31:39,Arm500,DOC 34028-2016,162.816,0,16,1,2,164.475,164.075,7.0,1565.0,0.4,2.0,1543.0,200,13,2155,9,320,350,110.0,0.332,0.1962,0.1898,0.7297,0.0066,0.0148,0.0424,0.0216,0.0407,0.0014,0.0031,0.0004,0.0009,0.0024,0.0033,0.0008,0.0051,0.0025,0.0001,0.0021,30014143,0.01,11,6,8471592.0
2020-06-07,2020-06-07 22:31:39,Arm500,DOC 34028-2016,162.816,0,16,1,2,164.475,164.075,7.0,1565.0,0.4,2.0,2568.0,200,13,2155,9,320,350,110.0,0.332,0.1962,0.1898,0.7297,0.0066,0.0148,0.0424,0.0216,0.0407,0.0014,0.0031,0.0004,0.0009,0.0024,0.0033,0.0008,0.0051,0.0025,0.0001,0.0021,30013876,0.01,18,1,8470567.0
2020-06-07,2020-06-07 22:31:39,Arm500,DOC 34028-2016,162.816,0,16,1,2,164.475,164.075,7.0,1565.0,0.4,2.0,1531.0,200,13,2155,9,320,350,110.0,0.332,0.1962,0.1898,0.7297,0.0066,0.0148,0.0424,0.0216,0.0407,0.0014,0.0031,0.0004,0.0009,0.0024,0.0033,0.0008,0.0051,0.0025,0.0001,0.0021,30014140,0.01,14,4,7781.0
2020-06-07,2020-06-07 22:31:39,Arm500,DOC 34028-2016,162.816,0,16,1,2,164.475,164.075,7.0,1565.0,0.4,2.0,442.0,200,13,2155,9,320,350,110.0,0.332,0.1962,0.1898,0.7297,0.0066,0.0148,0.0424,0.0216,0.0407,0.0014,0.0031,0.0004,0.0009,0.0024,0.0033,0.0008,0.0051,0.0025,0.0001,0.0021,30014144,0.01,11,3,10502.0
2020-06-07,2020-06-07 23:13:38,Arm500,DOC 34028-2016,156.672,0,17,1,2,157.417,157.017,12.0,1566.0,0.4,2.0,2595.0,200,13,2155,9,320,350,110.0,0.314,0.1813,0.1859,0.7001,0.002,0.0138,0.0539,0.0233,0.0431,0.0013,0.0036,0.0004,0.0009,0.0019,0.0035,0.0005,0.0065,0.0024,0.0001,0.0022,30013876,0.01,18,1,8470540.0
2020-06-07,2020-06-07 23:13:38,Arm500,DOC 34028-2016,156.672,0,17,1,2,157.417,157.017,12.0,1566.0,0.4,2.0,472.0,200,13,2155,9,320,350,110.0,0.314,0.1813,0.1859,0.7001,0.002,0.0138,0.0539,0.0233,0.0431,0.0013,0.0036,0.0004,0.0009,0.0019,0.0035,0.0005,0.0065,0.0024,0.0001,0.0022,30014138,0.01,17,3,5872.0
2020-06-07,2020-06-07 23:13:38,Arm500,DOC 34028-2016,156.672,0,17,1,2,157.417,157.017,12.0,1566.0,0.4,2.0,1577.0,200,13,2155,9,320,350,110.0,0.314,0.1813,0.1859,0.7001,0.002,0.0138,0.0539,0.0233,0.0431,0.0013,0.0036,0.0004,0.0009,0.0019,0.0035,0.0005,0.0065,0.0024,0.0001,0.0022,30014143,0.01,11,6,8471558.0
2020-06-07,2020-06-07 23:13:38,Arm500,DOC 34028-2016,156.672,0,17,1,2,157.417,157.017,12.0,1566.0,0.4,2.0,1577.0,200,13,2155,9,320,350,110.0,0.314,0.1813,0.1859,0.7001,0.002,0.0138,0.0539,0.0233,0.0431,0.0013,0.0036,0.0004,0.0009,0.0019,0.0035,0.0005,0.0065,0.0024,0.0001,0.0022,30013873,0.01,12,5,10631.0
2020-06-07,2020-06-07 23:13:38,Arm500,DOC 34028-2016,156.672,0,17,1,2,157.417,157.017,12.0,1566.0,0.4,2.0,472.0,200,13,2155,9,320,350,110.0,0.314,0.1813,0.1859,0.7001,0.002,0.0138,0.0539,0.0233,0.0431,0.0013,0.0036,0.0004,0.0009,0.0019,0.0035,0.0005,0.0065,0.0024,0.0001,0.0022,30014144,0.01,11,3,10472.0
2020-06-07,2020-06-07 23:13:38,Arm500,DOC 34028-2016,156.672,0,17,1,2,157.417,157.017,12.0,1566.0,0.4,2.0,1561.0,200,13,2155,9,320,350,110.0,0.314,0.1813,0.1859,0.7001,0.002,0.0138,0.0539,0.0233,0.0431,0.0013,0.0036,0.0004,0.0009,0.0019,0.0035,0.0005,0.0065,0.0024,0.0001,0.0022,30014140,0.01,14,4,7751.0
2020-07-05,2020-07-05 00:57:19,St3sp,Contract,168.0,1,25,1,3,168.4,168.0,2.0,1567.0,0.4,7.0,5674.0,185,11,1950,9,340,420,170.0,0.328,0.1985,0.1901,0.7009,0.005,0.0136,0.0422,0.0164,0.0292,0.0012,0.0014,0.0005,0.0009,0.0026,0.0026,0.0005,0.0034,0.0,0.0,0.0,30014815,0.03,13,4,8005.0
